IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.153.237,80,80,false,NRT,Asia Pacific,Tokyo,93,7.02
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,45,7.02
47.236.166.131,8880,8880,false,SIN,Asia Pacific,Singapore,39,7.01
47.242.234.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,87,7.01
47.236.104.11,80,80,false,SIN,Asia Pacific,Singapore,22,7.01
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,7.01
8.219.42.72,8880,8880,false,SIN,Asia Pacific,Singapore,6,7.01
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,7.00
8.219.210.64,2087,2087,true,SIN,Asia Pacific,Singapore,73,7.00
8.222.249.190,2087,2087,true,SIN,Asia Pacific,Singapore,84,7.00
47.236.170.54,2095,2095,false,SIN,Asia Pacific,Singapore,28,7.00
47.237.8.82,8880,8880,false,SIN,Asia Pacific,Singapore,65,6.99
47.243.74.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,6.99
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,6.98
47.237.92.26,8080,8080,false,SIN,Asia Pacific,Singapore,22,6.98
8.219.103.65,2086,2086,false,SIN,Asia Pacific,Singapore,8,6.98
47.237.92.26,8880,8880,false,SIN,Asia Pacific,Singapore,32,6.97
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,6.97
8.217.147.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,6.97
8.218.8.142,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,6.97
8.217.49.34,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,6.96
47.237.11.182,2096,2096,true,SIN,Asia Pacific,Singapore,92,6.96
8.210.174.156,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,6.96
8.222.150.197,2086,2086,false,SIN,Asia Pacific,Singapore,13,6.96
47.237.84.173,2095,2095,false,SIN,Asia Pacific,Singapore,37,6.96
47.236.205.188,2095,2095,false,SIN,Asia Pacific,Singapore,11,6.95
47.237.0.31,2083,2083,true,SIN,Asia Pacific,Singapore,62,6.95
8.219.210.57,2095,2095,false,SIN,Asia Pacific,Singapore,4,6.95
8.219.174.213,8443,8443,true,SIN,Asia Pacific,Singapore,51,6.95
47.243.42.219,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,6.95
8.219.124.227,2052,2052,false,SIN,Asia Pacific,Singapore,9,6.95
8.222.193.65,8443,8443,true,SIN,Asia Pacific,Singapore,43,6.94
8.218.74.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,116,6.94
8.222.179.231,2086,2086,false,SIN,Asia Pacific,Singapore,15,6.94
8.218.53.110,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,6.94
47.242.36.78,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,6.94
8.210.119.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,6.94
47.236.170.225,80,80,false,SIN,Asia Pacific,Singapore,16,6.94
8.219.93.5,8443,8443,true,SIN,Asia Pacific,Singapore,55,6.93
47.236.166.131,80,80,false,SIN,Asia Pacific,Singapore,22,6.93
47.236.121.23,2082,2082,false,SIN,Asia Pacific,Singapore,12,6.93
47.237.0.31,2052,2052,false,SIN,Asia Pacific,Singapore,33,6.92
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,85,6.92
47.243.206.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,6.92
8.218.146.204,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,6.92
8.219.0.162,80,80,false,SIN,Asia Pacific,Singapore,20,6.91
8.219.11.158,2082,2082,false,SIN,Asia Pacific,Singapore,8,6.91
8.218.155.238,2052,2052,false,HKG,Asia Pacific,Hong Kong,89,6.91
8.219.1.92,8080,8080,false,SIN,Asia Pacific,Singapore,7,6.91
8.219.191.110,8880,8880,false,SIN,Asia Pacific,Singapore,7,6.91
8.222.249.190,2083,2083,true,SIN,Asia Pacific,Singapore,42,6.91
8.218.222.36,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,6.91
8.219.161.129,8443,8443,true,SIN,Asia Pacific,Singapore,95,6.91
8.222.237.131,8443,8443,true,SIN,Asia Pacific,Singapore,40,6.90
8.219.153.237,2083,2083,true,NRT,Asia Pacific,Tokyo,138,6.90
47.236.125.62,2095,2095,false,NRT,Asia Pacific,Tokyo,80,6.90
8.219.240.160,2082,2082,false,SIN,Asia Pacific,Singapore,31,6.90
47.236.97.90,2082,2082,false,SIN,Asia Pacific,Singapore,19,6.90
47.243.74.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,6.90
8.217.221.165,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,6.89
8.222.187.4,2087,2087,true,SIN,Asia Pacific,Singapore,37,6.89
8.218.52.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,43,6.89
8.222.222.64,8880,8880,false,SIN,Asia Pacific,Singapore,9,6.89
8.219.103.65,2083,2083,true,SIN,Asia Pacific,Singapore,67,6.88
8.222.134.170,8443,8443,true,SIN,Asia Pacific,Singapore,39,6.88
8.218.211.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,32,6.87
8.219.139.13,2082,2082,false,SIN,Asia Pacific,Singapore,6,6.87
8.217.250.5,8443,8443,true,HKG,Asia Pacific,Hong Kong,94,6.87
8.210.107.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,49,6.87
8.217.127.73,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,6.87
8.222.156.242,2083,2083,true,SIN,Asia Pacific,Singapore,62,6.86
8.219.120.87,2053,2053,true,SIN,Asia Pacific,Singapore,108,6.86
8.219.111.147,8080,8080,false,SIN,Asia Pacific,Singapore,22,6.86
47.236.174.206,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.86
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,37,6.86
8.219.174.142,2086,2086,false,SIN,Asia Pacific,Singapore,13,6.86
8.219.177.205,8443,8443,true,SIN,Asia Pacific,Singapore,44,6.86
8.222.244.192,2086,2086,false,SIN,Asia Pacific,Singapore,5,6.85
8.218.211.17,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,6.85
47.243.90.180,2096,2096,true,HKG,Asia Pacific,Hong Kong,35,6.85
8.222.180.86,80,80,false,SIN,Asia Pacific,Singapore,11,6.85
47.236.167.231,2087,2087,true,SIN,Asia Pacific,Singapore,54,6.85
47.243.139.243,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,6.85
47.237.95.140,2087,2087,true,SIN,Asia Pacific,Singapore,54,6.84
47.236.144.48,8080,8080,false,SIN,Asia Pacific,Singapore,10,6.84
8.219.235.164,2053,2053,true,SIN,Asia Pacific,Singapore,59,6.84
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,67,6.84
8.222.165.117,2087,2087,true,SIN,Asia Pacific,Singapore,59,6.83
47.236.165.25,2095,2095,false,SIN,Asia Pacific,Singapore,37,6.83
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,116,6.83
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,76,6.82
8.219.93.5,2096,2096,true,SIN,Asia Pacific,Singapore,55,6.82
8.217.193.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,6.82
47.237.95.146,2083,2083,true,SIN,Asia Pacific,Singapore,74,6.82
8.219.174.213,2052,2052,false,SIN,Asia Pacific,Singapore,8,6.82
47.76.49.246,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,6.82
47.236.169.141,2052,2052,false,SIN,Asia Pacific,Singapore,19,6.82
47.236.253.41,80,80,false,SIN,Asia Pacific,Singapore,21,6.81
8.218.65.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,6.81
47.236.83.239,2052,2052,false,SIN,Asia Pacific,Singapore,17,6.81
8.222.146.222,2087,2087,true,SIN,Asia Pacific,Singapore,61,6.81
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,48,6.80
47.236.117.48,2053,2053,true,SIN,Asia Pacific,Singapore,45,6.80
8.222.167.147,8880,8880,false,SIN,Asia Pacific,Singapore,23,6.79
47.237.10.1,2087,2087,true,SIN,Asia Pacific,Singapore,124,6.79
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,81,6.79
47.243.173.187,2083,2083,true,HKG,Asia Pacific,Hong Kong,111,6.78
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,59,6.78
8.210.39.96,2053,2053,true,HKG,Asia Pacific,Hong Kong,133,6.78
8.219.174.213,2096,2096,true,SIN,Asia Pacific,Singapore,88,6.78
8.218.204.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,6.78
47.243.91.58,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,6.77
47.236.123.133,80,80,false,SIN,Asia Pacific,Singapore,11,6.77
47.236.253.41,2052,2052,false,SIN,Asia Pacific,Singapore,22,6.77
47.236.117.48,2087,2087,true,SIN,Asia Pacific,Singapore,52,6.76
8.222.174.108,8443,8443,true,SIN,Asia Pacific,Singapore,91,6.76
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,69,6.76
8.219.191.110,8443,8443,true,SIN,Asia Pacific,Singapore,46,6.76
47.76.32.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,77,6.76
8.219.210.64,2095,2095,false,SIN,Asia Pacific,Singapore,15,6.76
8.217.127.73,2096,2096,true,HKG,Asia Pacific,Hong Kong,90,6.75
47.236.169.164,2086,2086,false,SIN,Asia Pacific,Singapore,15,6.75
8.222.150.197,8443,8443,true,SIN,Asia Pacific,Singapore,48,6.75
8.222.181.117,2087,2087,true,SIN,Asia Pacific,Singapore,103,6.74
8.219.50.180,80,80,false,SIN,Asia Pacific,Singapore,4,6.74
8.217.207.60,2087,2087,true,HKG,Asia Pacific,Hong Kong,91,6.73
8.219.50.180,8443,8443,true,SIN,Asia Pacific,Singapore,40,6.73
8.219.198.139,2053,2053,true,SIN,Asia Pacific,Singapore,92,6.73
8.222.222.64,2082,2082,false,SIN,Asia Pacific,Singapore,8,6.72
8.222.156.242,2083,2083,true,SIN,Asia Pacific,Singapore,84,6.72
8.218.122.55,80,80,false,HKG,Asia Pacific,Hong Kong,47,6.72
47.236.87.246,80,80,false,SIN,Asia Pacific,Singapore,12,6.71
47.237.8.82,8880,8880,false,SIN,Asia Pacific,Singapore,25,6.71
8.217.49.34,80,80,false,HKG,Asia Pacific,Hong Kong,43,6.71
8.222.134.170,2087,2087,true,SIN,Asia Pacific,Singapore,55,6.71
8.217.250.5,2083,2083,true,HKG,Asia Pacific,Hong Kong,91,6.70
8.222.183.242,2083,2083,true,SIN,Asia Pacific,Singapore,88,6.70
8.219.194.170,8080,8080,false,SIN,Asia Pacific,Singapore,14,6.70
47.245.102.52,2096,2096,true,SIN,Asia Pacific,Singapore,59,6.70
47.236.144.156,2086,2086,false,SIN,Asia Pacific,Singapore,9,6.70
8.218.211.17,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,6.69
8.222.160.176,8443,8443,true,SIN,Asia Pacific,Singapore,87,6.69
8.219.124.227,8080,8080,false,SIN,Asia Pacific,Singapore,5,6.68
8.210.203.7,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,6.68
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,74,6.67
47.243.206.150,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,6.66
8.222.174.108,8880,8880,false,SIN,Asia Pacific,Singapore,176,6.66
8.218.207.169,80,80,false,HKG,Asia Pacific,Hong Kong,48,6.66
47.236.172.95,2096,2096,true,SIN,Asia Pacific,Singapore,145,6.66
47.236.165.25,2052,2052,false,SIN,Asia Pacific,Singapore,29,6.65
8.218.18.235,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,6.65
47.76.32.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,6.65
8.222.174.108,2083,2083,true,SIN,Asia Pacific,Singapore,94,6.65
47.236.169.164,2053,2053,true,SIN,Asia Pacific,Singapore,83,6.64
47.237.8.82,2086,2086,false,SIN,Asia Pacific,Singapore,13,6.64
47.236.171.205,2086,2086,false,SIN,Asia Pacific,Singapore,24,6.64
8.218.211.17,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,6.64
47.242.157.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,6.64
8.219.50.180,2052,2052,false,SIN,Asia Pacific,Singapore,4,6.64
8.218.18.235,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,6.63
47.236.180.51,8443,8443,true,SIN,Asia Pacific,Singapore,121,6.63
47.236.167.231,8443,8443,true,SIN,Asia Pacific,Singapore,41,6.63
8.210.146.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,6.63
8.222.184.198,8080,8080,false,SIN,Asia Pacific,Singapore,18,6.63
8.217.127.73,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,6.62
8.222.137.192,2052,2052,false,SIN,Asia Pacific,Singapore,22,6.62
47.236.93.176,2082,2082,false,SIN,Asia Pacific,Singapore,14,6.62
47.242.202.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,6.62
47.237.82.15,2086,2086,false,SIN,Asia Pacific,Singapore,9,6.61
47.236.169.141,2053,2053,true,SIN,Asia Pacific,Singapore,70,6.60
8.222.156.242,2087,2087,true,SIN,Asia Pacific,Singapore,57,6.60
47.237.92.26,2096,2096,true,SIN,Asia Pacific,Singapore,79,6.59
8.222.214.231,8080,8080,false,SIN,Asia Pacific,Singapore,38,6.59
8.218.48.92,2087,2087,true,HKG,Asia Pacific,Hong Kong,83,6.59
47.236.202.91,2087,2087,true,SIN,Asia Pacific,Singapore,78,6.59
8.219.78.1,2082,2082,false,SIN,Asia Pacific,Singapore,8,6.59
47.236.146.249,8880,8880,false,SIN,Asia Pacific,Singapore,7,6.59
47.236.158.158,2087,2087,true,SIN,Asia Pacific,Singapore,58,6.59
47.237.95.140,8080,8080,false,SIN,Asia Pacific,Singapore,30,6.59
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,71,6.59
47.236.117.48,443,443,true,SIN,Asia Pacific,Singapore,77,6.59
8.210.174.156,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,6.59
8.218.136.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,6.58
47.242.157.96,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,6.58
8.219.98.13,2087,2087,true,SIN,Asia Pacific,Singapore,97,6.58
8.219.191.110,80,80,false,SIN,Asia Pacific,Singapore,16,6.58
47.236.104.11,2083,2083,true,SIN,Asia Pacific,Singapore,33,6.58
8.222.244.192,2053,2053,true,SIN,Asia Pacific,Singapore,11,6.58
8.222.144.50,2087,2087,true,SIN,Asia Pacific,Singapore,67,6.57
47.242.36.78,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,6.57
47.236.166.131,2086,2086,false,SIN,Asia Pacific,Singapore,49,6.57
47.236.180.51,2096,2096,true,SIN,Asia Pacific,Singapore,82,6.57
47.236.167.231,8080,8080,false,SIN,Asia Pacific,Singapore,24,6.57
8.222.244.192,2053,2053,true,SIN,Asia Pacific,Singapore,34,6.57
8.222.134.170,2083,2083,true,SIN,Asia Pacific,Singapore,27,6.57
47.76.32.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,67,6.57
47.237.81.112,2083,2083,true,SIN,Asia Pacific,Singapore,146,6.57
47.236.169.141,80,80,false,SIN,Asia Pacific,Singapore,35,6.56
47.236.144.156,2096,2096,true,SIN,Asia Pacific,Singapore,66,6.56
8.210.101.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,58,6.56
47.236.253.41,2052,2052,false,SIN,Asia Pacific,Singapore,43,6.56
8.218.222.36,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,6.56
8.222.160.176,2095,2095,false,SIN,Asia Pacific,Singapore,39,6.56
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,8,6.55
47.242.17.250,2053,2053,true,HKG,Asia Pacific,Hong Kong,84,6.55
8.219.111.147,8880,8880,false,SIN,Asia Pacific,Singapore,17,6.55
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,6.55
47.237.100.206,2053,2053,true,SIN,Asia Pacific,Singapore,102,6.55
8.222.222.64,2087,2087,true,SIN,Asia Pacific,Singapore,31,6.54
8.218.22.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,6.54
47.236.167.231,2053,2053,true,SIN,Asia Pacific,Singapore,98,6.54
47.236.164.215,8080,8080,false,SIN,Asia Pacific,Singapore,28,6.54
8.222.167.147,2082,2082,false,SIN,Asia Pacific,Singapore,15,6.53
47.236.144.48,2087,2087,true,SIN,Asia Pacific,Singapore,73,6.53
47.242.176.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,47,6.53
8.219.11.158,2095,2095,false,SIN,Asia Pacific,Singapore,5,6.53
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,27,6.52
47.242.157.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,104,6.52
8.219.111.175,2053,2053,true,SIN,Asia Pacific,Singapore,94,6.51
47.236.145.85,2096,2096,true,SIN,Asia Pacific,Singapore,61,6.51
8.222.180.86,8080,8080,false,SIN,Asia Pacific,Singapore,64,6.51
8.210.192.93,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,6.51
47.236.254.120,2086,2086,false,SIN,Asia Pacific,Singapore,29,6.51
8.222.156.242,2086,2086,false,SIN,Asia Pacific,Singapore,5,6.51
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,6.50
47.236.146.249,443,443,true,SIN,Asia Pacific,Singapore,30,6.50
47.236.180.51,2083,2083,true,SIN,Asia Pacific,Singapore,60,6.49
8.222.184.198,8080,8080,false,SIN,Asia Pacific,Singapore,4,6.49
8.210.34.188,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,6.49
47.243.169.63,2096,2096,true,HKG,Asia Pacific,Hong Kong,49,6.49
47.236.171.205,80,80,false,SIN,Asia Pacific,Singapore,30,6.48
47.236.158.158,2087,2087,true,SIN,Asia Pacific,Singapore,86,6.48
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,6,6.48
8.219.202.130,2052,2052,false,SIN,Asia Pacific,Singapore,34,6.48
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,6.48
47.236.117.48,80,80,false,SIN,Asia Pacific,Singapore,16,6.48
47.237.14.220,2082,2082,false,SIN,Asia Pacific,Singapore,29,6.47
8.222.164.209,8880,8880,false,SIN,Asia Pacific,Singapore,13,6.46
8.210.107.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,6.46
47.236.121.23,2095,2095,false,SIN,Asia Pacific,Singapore,22,6.46
47.236.158.158,80,80,false,SIN,Asia Pacific,Singapore,9,6.46
8.217.207.60,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,6.46
8.218.204.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,62,6.46
47.243.234.9,8880,8880,false,HKG,Asia Pacific,Hong Kong,36,6.46
47.236.169.15,2086,2086,false,SIN,Asia Pacific,Singapore,42,6.45
8.222.181.117,2053,2053,true,SIN,Asia Pacific,Singapore,89,6.44
47.236.202.91,2087,2087,true,SIN,Asia Pacific,Singapore,65,6.44
47.242.174.27,8443,8443,true,HKG,Asia Pacific,Hong Kong,88,6.44
8.219.103.65,80,80,false,SIN,Asia Pacific,Singapore,8,6.43
47.236.149.107,8443,8443,true,SIN,Asia Pacific,Singapore,57,6.43
47.236.169.15,2095,2095,false,SIN,Asia Pacific,Singapore,12,6.43
8.218.142.253,80,80,false,HKG,Asia Pacific,Hong Kong,54,6.43
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,6.43
47.243.107.148,2096,2096,true,HKG,Asia Pacific,Hong Kong,95,6.42
47.236.121.23,8443,8443,true,SIN,Asia Pacific,Singapore,43,6.42
47.237.100.206,2052,2052,false,SIN,Asia Pacific,Singapore,16,6.42
8.219.0.162,2086,2086,false,SIN,Asia Pacific,Singapore,5,6.42
47.236.118.216,2052,2052,false,SIN,Asia Pacific,Singapore,33,6.42
47.76.159.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,6.42
8.210.175.109,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,6.41
8.210.203.7,2053,2053,true,HKG,Asia Pacific,Hong Kong,65,6.41
47.236.158.158,8080,8080,false,SIN,Asia Pacific,Singapore,7,6.41
47.236.172.71,2082,2082,false,SIN,Asia Pacific,Singapore,13,6.40
8.218.188.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,6.40
8.219.124.227,80,80,false,SIN,Asia Pacific,Singapore,11,6.40
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,22,6.40
8.222.244.192,2083,2083,true,SIN,Asia Pacific,Singapore,81,6.39
8.219.124.227,2082,2082,false,SIN,Asia Pacific,Singapore,8,6.39
8.222.193.65,2096,2096,true,SIN,Asia Pacific,Singapore,62,6.39
8.217.251.62,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,6.39
47.236.170.225,8080,8080,false,SIN,Asia Pacific,Singapore,20,6.38
47.242.202.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,6.38
47.236.118.216,80,80,false,SIN,Asia Pacific,Singapore,8,6.38
8.222.160.176,2083,2083,true,SIN,Asia Pacific,Singapore,57,6.38
47.236.9.152,2096,2096,true,SIN,Asia Pacific,Singapore,62,6.38
47.76.80.72,2083,2083,true,HKG,Asia Pacific,Hong Kong,80,6.38
47.242.252.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,6.37
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,6.36
47.237.94.140,2083,2083,true,SIN,Asia Pacific,Singapore,81,6.36
47.243.206.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,6.36
47.237.81.112,2087,2087,true,SIN,Asia Pacific,Singapore,116,6.36
8.217.232.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,6.35
8.222.215.228,2095,2095,false,SIN,Asia Pacific,Singapore,3,6.35
47.236.172.71,2083,2083,true,SIN,Asia Pacific,Singapore,53,6.35
8.222.174.108,2053,2053,true,SIN,Asia Pacific,Singapore,77,6.35
47.236.169.164,2096,2096,true,SIN,Asia Pacific,Singapore,89,6.34
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,6.34
47.236.87.246,2083,2083,true,SIN,Asia Pacific,Singapore,35,6.34
47.236.205.188,8880,8880,false,SIN,Asia Pacific,Singapore,17,6.34
8.222.165.117,2086,2086,false,SIN,Asia Pacific,Singapore,14,6.34
8.222.215.228,2086,2086,false,SIN,Asia Pacific,Singapore,20,6.33
8.222.222.64,2052,2052,false,SIN,Asia Pacific,Singapore,22,6.33
47.236.254.120,80,80,false,SIN,Asia Pacific,Singapore,23,6.33
8.219.147.58,2082,2082,false,SIN,Asia Pacific,Singapore,10,6.33
47.236.10.182,8880,8880,false,SIN,Asia Pacific,Singapore,17,6.33
47.243.67.28,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,6.32
47.236.172.95,2096,2096,true,SIN,Asia Pacific,Singapore,71,6.32
47.242.79.71,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,6.32
47.237.81.112,8080,8080,false,SIN,Asia Pacific,Singapore,27,6.32
8.210.245.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,38,6.32
47.76.33.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,6.32
47.236.171.205,8880,8880,false,SIN,Asia Pacific,Singapore,14,6.31
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,8,6.31
8.222.165.117,80,80,false,SIN,Asia Pacific,Singapore,18,6.31
8.219.198.139,2096,2096,true,SIN,Asia Pacific,Singapore,45,6.31
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,6.30
47.242.252.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,6.30
8.218.3.12,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,6.29
47.236.104.11,8443,8443,true,SIN,Asia Pacific,Singapore,51,6.29
47.237.86.185,8880,8880,false,SIN,Asia Pacific,Singapore,27,6.29
8.210.100.23,2083,2083,true,HKG,Asia Pacific,Hong Kong,113,6.29
8.222.165.117,2053,2053,true,SIN,Asia Pacific,Singapore,82,6.28
47.243.91.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,6.28
8.222.184.198,2053,2053,true,SIN,Asia Pacific,Singapore,54,6.28
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,75,6.28
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,6.28
47.237.94.140,8443,8443,true,SIN,Asia Pacific,Singapore,85,6.28
8.219.177.205,80,80,false,SIN,Asia Pacific,Singapore,6,6.28
47.236.97.90,2095,2095,false,SIN,Asia Pacific,Singapore,5,6.27
47.236.172.71,8080,8080,false,SIN,Asia Pacific,Singapore,18,6.27
8.222.174.108,2083,2083,true,SIN,Asia Pacific,Singapore,64,6.26
47.237.8.82,8080,8080,false,SIN,Asia Pacific,Singapore,54,6.26
47.236.254.120,2052,2052,false,SIN,Asia Pacific,Singapore,24,6.26
8.222.134.170,2083,2083,true,SIN,Asia Pacific,Singapore,29,6.26
47.243.90.180,80,80,false,HKG,Asia Pacific,Hong Kong,46,6.26
8.218.48.92,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,6.25
8.222.191.138,8880,8880,false,SIN,Asia Pacific,Singapore,4,6.25
47.76.80.72,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,6.25
8.222.222.64,2096,2096,true,SIN,Asia Pacific,Singapore,46,6.25
47.236.172.95,2095,2095,false,SIN,Asia Pacific,Singapore,22,6.25
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,101,6.24
47.237.0.31,2086,2086,false,SIN,Asia Pacific,Singapore,14,6.24
8.217.248.220,80,80,false,HKG,Asia Pacific,Hong Kong,50,6.24
47.236.254.120,2095,2095,false,SIN,Asia Pacific,Singapore,36,6.23
47.242.234.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,6.23
47.243.169.63,2053,2053,true,HKG,Asia Pacific,Hong Kong,87,6.22
8.222.165.117,2082,2082,false,SIN,Asia Pacific,Singapore,12,6.22
8.222.134.170,2095,2095,false,SIN,Asia Pacific,Singapore,12,6.22
8.219.0.162,8880,8880,false,SIN,Asia Pacific,Singapore,3,6.22
47.243.203.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,85,6.22
8.217.91.121,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,6.22
8.218.48.92,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,6.21
47.236.144.156,8880,8880,false,SIN,Asia Pacific,Singapore,33,6.21
47.243.234.9,2096,2096,true,HKG,Asia Pacific,Hong Kong,110,6.21
47.242.174.27,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,6.21
47.236.75.113,2053,2053,true,SIN,Asia Pacific,Singapore,85,6.21
8.210.34.188,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,6.21
8.219.0.162,2087,2087,true,SIN,Asia Pacific,Singapore,50,6.21
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,159,6.20
8.217.149.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,6.20
8.222.244.192,8880,8880,false,SIN,Asia Pacific,Singapore,4,6.20
47.236.169.141,80,80,false,SIN,Asia Pacific,Singapore,21,6.20
8.219.42.72,2053,2053,true,SIN,Asia Pacific,Singapore,50,6.20
