IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.217.121.207,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,5.45
47.245.114.163,2096,2096,true,SIN,Asia Pacific,Singapore,36,5.45
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,5.45
47.237.83.20,8443,8443,true,SIN,Asia Pacific,Singapore,129,5.44
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,19,5.44
47.243.183.127,80,80,false,HKG,Asia Pacific,Hong Kong,49,5.43
47.243.139.243,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,5.43
8.218.48.92,2096,2096,true,HKG,Asia Pacific,Hong Kong,96,5.42
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,8,5.42
8.222.208.38,443,443,true,SIN,Asia Pacific,Singapore,77,5.42
8.222.167.147,2086,2086,false,SIN,Asia Pacific,Singapore,19,5.42
47.236.10.100,2052,2052,false,SIN,Asia Pacific,Singapore,27,5.41
47.236.165.25,2096,2096,true,SIN,Asia Pacific,Singapore,106,5.41
47.237.10.1,8080,8080,false,SIN,Asia Pacific,Singapore,27,5.41
8.210.245.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,43,5.41
47.76.204.76,2083,2083,true,HKG,Asia Pacific,Hong Kong,46,5.41
47.236.87.246,80,80,false,SIN,Asia Pacific,Singapore,27,5.40
8.218.18.132,8080,8080,false,HKG,Asia Pacific,Hong Kong,56,5.40
47.237.95.13,8443,8443,true,SIN,Asia Pacific,Singapore,50,5.40
47.236.164.215,8080,8080,false,SIN,Asia Pacific,Singapore,25,5.40
47.236.174.206,2096,2096,true,SIN,Asia Pacific,Singapore,122,5.40
47.236.102.102,2082,2082,false,SIN,Asia Pacific,Singapore,24,5.39
8.219.98.13,2096,2096,true,SIN,Asia Pacific,Singapore,68,5.39
47.242.79.71,2086,2086,false,HKG,Asia Pacific,Hong Kong,52,5.39
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,69,5.39
8.217.250.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,5.38
8.222.164.209,8880,8880,false,SIN,Asia Pacific,Singapore,27,5.38
47.243.139.85,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,5.38
47.237.10.1,2083,2083,true,SIN,Asia Pacific,Singapore,67,5.38
47.242.36.78,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,5.38
8.218.8.142,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,5.37
47.236.165.25,8443,8443,true,SIN,Asia Pacific,Singapore,88,5.37
47.236.205.188,2095,2095,false,SIN,Asia Pacific,Singapore,63,5.37
8.219.202.130,2095,2095,false,SIN,Asia Pacific,Singapore,40,5.37
8.219.5.10,2086,2086,false,SIN,Asia Pacific,Singapore,6,5.37
8.218.211.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,71,5.37
8.217.121.207,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,5.37
8.219.51.211,8080,8080,false,SIN,Asia Pacific,Singapore,4,5.37
47.236.144.156,2095,2095,false,SIN,Asia Pacific,Singapore,21,5.37
47.242.36.78,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,5.37
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,5.36
8.219.248.47,2083,2083,true,SIN,Asia Pacific,Singapore,30,5.36
8.209.110.181,443,443,true,FRA,Europe,Frankfurt,263,5.36
8.210.34.188,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,5.36
47.243.203.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,5.36
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,20,5.35
8.219.110.81,2096,2096,true,SIN,Asia Pacific,Singapore,83,5.35
47.254.129.142,443,443,true,FRA,Europe,Frankfurt,265,5.35
8.218.188.129,80,80,false,HKG,Asia Pacific,Hong Kong,35,5.34
47.236.164.215,80,80,false,SIN,Asia Pacific,Singapore,31,5.34
8.222.146.222,8080,8080,false,SIN,Asia Pacific,Singapore,19,5.34
8.222.144.50,2083,2083,true,SIN,Asia Pacific,Singapore,75,5.34
8.209.116.45,443,443,true,FRA,Europe,Frankfurt,267,5.34
8.218.52.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,5.34
8.218.204.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,76,5.34
47.76.80.72,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,5.34
8.219.67.133,2087,2087,true,SIN,Asia Pacific,Singapore,73,5.33
47.236.172.71,80,80,false,SIN,Asia Pacific,Singapore,22,5.33
47.236.174.206,2053,2053,true,SIN,Asia Pacific,Singapore,123,5.33
47.245.84.124,2053,2053,true,SIN,Asia Pacific,Singapore,19,5.33
8.218.155.238,2096,2096,true,HKG,Asia Pacific,Hong Kong,201,5.33
8.222.165.117,80,80,false,SIN,Asia Pacific,Singapore,30,5.32
8.222.165.117,2096,2096,true,SIN,Asia Pacific,Singapore,67,5.32
47.243.67.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,76,5.32
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,41,5.32
47.237.95.140,8880,8880,false,SIN,Asia Pacific,Singapore,9,5.31
8.219.5.10,2083,2083,true,SIN,Asia Pacific,Singapore,16,5.31
47.237.8.82,2086,2086,false,SIN,Asia Pacific,Singapore,7,5.31
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,143,5.31
47.236.121.23,2052,2052,false,SIN,Asia Pacific,Singapore,16,5.30
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,5.30
8.219.248.47,8880,8880,false,SIN,Asia Pacific,Singapore,16,5.30
47.76.49.246,80,80,false,HKG,Asia Pacific,Hong Kong,65,5.29
47.242.36.78,2082,2082,false,HKG,Asia Pacific,Hong Kong,59,5.29
47.243.60.150,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,5.29
8.222.179.231,2096,2096,true,SIN,Asia Pacific,Singapore,43,5.29
47.243.91.58,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,5.29
47.236.144.156,2095,2095,false,SIN,Asia Pacific,Singapore,33,5.28
8.222.214.231,2096,2096,true,SIN,Asia Pacific,Singapore,76,5.28
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,5.28
8.219.49.65,2096,2096,true,SIN,Asia Pacific,Singapore,33,5.28
8.210.65.1,80,80,false,HKG,Asia Pacific,Hong Kong,35,5.28
8.219.5.10,8080,8080,false,SIN,Asia Pacific,Singapore,2,5.28
47.237.95.13,2053,2053,true,SIN,Asia Pacific,Singapore,86,5.27
47.236.102.102,2096,2096,true,SIN,Asia Pacific,Singapore,37,5.27
47.76.204.76,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,5.27
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,5.27
8.218.136.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,5.27
47.236.144.196,2083,2083,true,SIN,Asia Pacific,Singapore,59,5.27
8.222.146.222,2095,2095,false,SIN,Asia Pacific,Singapore,25,5.26
8.210.100.23,80,80,false,HKG,Asia Pacific,Hong Kong,42,5.26
47.242.234.127,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,5.26
47.236.104.11,80,80,false,SIN,Asia Pacific,Singapore,16,5.26
47.237.95.156,8443,8443,true,SIN,Asia Pacific,Singapore,165,5.26
8.210.100.23,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,5.26
47.237.84.173,8080,8080,false,SIN,Asia Pacific,Singapore,15,5.25
8.210.203.7,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,5.25
47.236.87.246,8880,8880,false,SIN,Asia Pacific,Singapore,15,5.25
47.236.169.164,8443,8443,true,SIN,Asia Pacific,Singapore,52,5.24
8.218.155.238,8443,8443,true,HKG,Asia Pacific,Hong Kong,64,5.24
47.76.32.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,65,5.24
47.245.126.151,2053,2053,true,SIN,Asia Pacific,Singapore,46,5.24
47.236.167.231,80,80,false,SIN,Asia Pacific,Singapore,14,5.24
8.210.100.23,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,5.23
47.237.95.146,2053,2053,true,SIN,Asia Pacific,Singapore,116,5.23
8.219.78.188,2095,2095,false,SIN,Asia Pacific,Singapore,22,5.23
47.245.84.124,2096,2096,true,SIN,Asia Pacific,Singapore,27,5.23
8.219.110.81,2095,2095,false,SIN,Asia Pacific,Singapore,19,5.23
47.236.166.131,8880,8880,false,SIN,Asia Pacific,Singapore,47,5.23
47.76.77.103,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,5.23
47.236.170.225,2082,2082,false,SIN,Asia Pacific,Singapore,9,5.23
47.236.123.133,80,80,false,SIN,Asia Pacific,Singapore,17,5.22
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,52,5.22
47.236.144.208,2095,2095,false,SIN,Asia Pacific,Singapore,19,5.21
47.236.170.225,2096,2096,true,SIN,Asia Pacific,Singapore,94,5.21
8.219.50.180,2095,2095,false,SIN,Asia Pacific,Singapore,6,5.21
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,24,5.20
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,5.20
8.218.74.119,8443,8443,true,HKG,Asia Pacific,Hong Kong,132,5.20
47.236.87.246,2087,2087,true,SIN,Asia Pacific,Singapore,45,5.20
47.236.164.215,2082,2082,false,SIN,Asia Pacific,Singapore,22,5.20
47.236.144.48,80,80,false,SIN,Asia Pacific,Singapore,13,5.19
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,59,5.19
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,68,5.19
8.219.161.129,2087,2087,true,SIN,Asia Pacific,Singapore,56,5.19
8.222.183.242,2096,2096,true,SIN,Asia Pacific,Singapore,77,5.19
8.218.143.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,93,5.19
8.222.222.64,8443,8443,true,SIN,Asia Pacific,Singapore,129,5.18
8.218.201.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,5.18
47.243.234.9,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,5.18
8.219.248.47,2087,2087,true,SIN,Asia Pacific,Singapore,68,5.18
8.210.107.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,208,5.18
47.236.164.215,2053,2053,true,SIN,Asia Pacific,Singapore,57,5.17
8.219.174.213,2052,2052,false,SIN,Asia Pacific,Singapore,25,5.17
47.243.90.180,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,5.16
8.222.184.198,2086,2086,false,SIN,Asia Pacific,Singapore,29,5.16
47.236.10.100,80,80,false,SIN,Asia Pacific,Singapore,21,5.16
47.236.93.176,2083,2083,true,SIN,Asia Pacific,Singapore,60,5.16
47.243.169.63,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,5.15
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,8,5.15
47.236.237.90,2095,2095,false,SIN,Asia Pacific,Singapore,49,5.15
47.236.97.90,2053,2053,true,SIN,Asia Pacific,Singapore,63,5.14
8.222.136.247,2095,2095,false,SIN,Asia Pacific,Singapore,38,5.14
8.218.53.110,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,5.14
8.210.107.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,135,5.14
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,41,5.13
8.219.97.50,2096,2096,true,SIN,Asia Pacific,Singapore,9,5.13
47.76.32.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,5.13
8.210.21.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,5.13
47.243.91.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,5.13
8.222.179.231,2083,2083,true,SIN,Asia Pacific,Singapore,65,5.13
47.237.95.156,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.13
8.219.50.180,2086,2086,false,SIN,Asia Pacific,Singapore,9,5.13
8.222.193.65,8080,8080,false,SIN,Asia Pacific,Singapore,33,5.13
47.245.84.124,2083,2083,true,SIN,Asia Pacific,Singapore,42,5.12
47.243.234.9,2053,2053,true,HKG,Asia Pacific,Hong Kong,74,5.12
8.210.9.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,5.12
47.238.6.102,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,5.12
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,39,5.12
8.210.3.24,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,5.11
47.236.93.176,80,80,false,SIN,Asia Pacific,Singapore,19,5.10
8.219.248.47,8443,8443,true,SIN,Asia Pacific,Singapore,103,5.10
8.218.85.128,80,80,false,HKG,Asia Pacific,Hong Kong,38,5.10
47.236.10.100,2086,2086,false,SIN,Asia Pacific,Singapore,25,5.10
8.217.85.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,67,5.10
8.222.162.45,2095,2095,false,SIN,Asia Pacific,Singapore,20,5.09
47.236.87.246,2096,2096,true,SIN,Asia Pacific,Singapore,74,5.08
47.237.10.1,2053,2053,true,SIN,Asia Pacific,Singapore,93,5.08
8.210.101.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,5.08
47.76.77.103,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,5.08
47.237.83.20,2053,2053,true,SIN,Asia Pacific,Singapore,57,5.08
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,16,5.08
47.245.114.163,2082,2082,false,SIN,Asia Pacific,Singapore,21,5.07
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,57,5.07
47.243.169.63,2095,2095,false,HKG,Asia Pacific,Hong Kong,75,5.07
47.236.121.23,8880,8880,false,SIN,Asia Pacific,Singapore,16,5.07
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,42,5.07
8.222.164.209,2082,2082,false,SIN,Asia Pacific,Singapore,25,5.07
8.219.84.214,2096,2096,true,SIN,Asia Pacific,Singapore,53,5.06
47.236.166.131,2086,2086,false,SIN,Asia Pacific,Singapore,28,5.06
47.245.86.230,2087,2087,true,SIN,Asia Pacific,Singapore,59,5.06
47.236.117.48,8080,8080,false,SIN,Asia Pacific,Singapore,21,5.06
8.210.192.93,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,5.05
47.245.126.151,2096,2096,true,SIN,Asia Pacific,Singapore,33,5.05
47.243.91.58,80,80,false,HKG,Asia Pacific,Hong Kong,38,5.05
8.222.179.231,2095,2095,false,SIN,Asia Pacific,Singapore,28,5.05
8.222.146.222,2086,2086,false,SIN,Asia Pacific,Singapore,20,5.04
8.218.18.235,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,5.03
47.245.114.163,2086,2086,false,SIN,Asia Pacific,Singapore,7,5.03
8.210.192.93,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,5.02
47.236.117.48,80,80,false,SIN,Asia Pacific,Singapore,12,5.02
47.242.36.78,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,5.02
8.222.144.50,2082,2082,false,SIN,Asia Pacific,Singapore,13,5.01
8.219.106.156,2087,2087,true,SIN,Asia Pacific,Singapore,101,5.00
8.219.6.150,2095,2095,false,SIN,Asia Pacific,Singapore,6,5.00
8.222.181.117,2095,2095,false,SIN,Asia Pacific,Singapore,20,5.00
47.236.171.205,8880,8880,false,SIN,Asia Pacific,Singapore,11,5.00
47.76.32.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,89,5.00
8.218.136.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,81,5.00
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,5.00
47.236.150.13,8443,8443,true,SIN,Asia Pacific,Singapore,44,5.00
47.245.102.52,2053,2053,true,SIN,Asia Pacific,Singapore,65,5.00
8.217.164.10,2087,2087,true,HKG,Asia Pacific,Hong Kong,98,5.00
8.222.222.64,2087,2087,true,SIN,Asia Pacific,Singapore,26,4.99
47.236.172.71,8080,8080,false,SIN,Asia Pacific,Singapore,17,4.99
47.236.144.208,2083,2083,true,SIN,Asia Pacific,Singapore,49,4.99
47.236.169.164,2083,2083,true,SIN,Asia Pacific,Singapore,72,4.99
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,4.99
47.243.139.243,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,4.98
8.222.193.65,2095,2095,false,SIN,Asia Pacific,Singapore,9,4.98
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,4.98
8.210.107.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,4.98
47.236.123.133,2095,2095,false,SIN,Asia Pacific,Singapore,5,4.98
8.218.243.95,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,4.98
8.217.159.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,4.98
8.218.174.118,2086,2086,false,HKG,Asia Pacific,Hong Kong,59,4.98
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,4.98
47.236.144.156,2082,2082,false,SIN,Asia Pacific,Singapore,47,4.97
47.236.87.246,2087,2087,true,SIN,Asia Pacific,Singapore,48,4.97
47.237.0.31,2083,2083,true,SIN,Asia Pacific,Singapore,126,4.97
47.236.254.120,2087,2087,true,SIN,Asia Pacific,Singapore,86,4.97
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,4.97
8.222.244.192,2095,2095,false,SIN,Asia Pacific,Singapore,5,4.96
8.222.244.192,8080,8080,false,SIN,Asia Pacific,Singapore,29,4.96
8.218.181.189,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,4.96
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,64,4.96
8.222.180.86,2052,2052,false,SIN,Asia Pacific,Singapore,12,4.96
8.218.142.253,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,4.95
8.217.232.246,80,80,false,HKG,Asia Pacific,Hong Kong,37,4.95
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,42,4.95
47.76.32.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,4.95
8.222.174.108,2096,2096,true,SIN,Asia Pacific,Singapore,123,4.95
8.218.18.235,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,4.95
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,4.95
8.222.215.228,2096,2096,true,SIN,Asia Pacific,Singapore,110,4.95
8.222.160.176,2052,2052,false,SIN,Asia Pacific,Singapore,35,4.94
8.210.245.224,80,80,false,HKG,Asia Pacific,Hong Kong,40,4.94
47.236.144.156,80,80,false,SIN,Asia Pacific,Singapore,10,4.94
8.222.237.131,2086,2086,false,SIN,Asia Pacific,Singapore,10,4.94
8.219.107.135,2083,2083,true,SIN,Asia Pacific,Singapore,58,4.94
8.210.207.214,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,4.93
8.222.215.228,2095,2095,false,SIN,Asia Pacific,Singapore,7,4.93
47.76.37.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,59,4.93
8.222.187.4,8080,8080,false,SIN,Asia Pacific,Singapore,3,4.93
47.236.123.133,8880,8880,false,SIN,Asia Pacific,Singapore,10,4.93
47.237.95.156,80,80,false,SIN,Asia Pacific,Singapore,14,4.93
47.237.81.112,2082,2082,false,SIN,Asia Pacific,Singapore,47,4.92
47.236.123.133,2086,2086,false,SIN,Asia Pacific,Singapore,28,4.92
8.222.193.65,80,80,false,SIN,Asia Pacific,Singapore,15,4.92
8.218.211.17,8443,8443,true,HKG,Asia Pacific,Hong Kong,51,4.92
47.243.60.150,2083,2083,true,HKG,Asia Pacific,Hong Kong,91,4.92
47.236.144.156,8880,8880,false,SIN,Asia Pacific,Singapore,19,4.91
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,88,4.91
8.210.9.129,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,4.91
47.237.14.220,2095,2095,false,SIN,Asia Pacific,Singapore,19,4.91
8.219.40.37,8880,8880,false,SIN,Asia Pacific,Singapore,6,4.91
8.219.198.34,2096,2096,true,SIN,Asia Pacific,Singapore,100,4.91
47.236.10.182,2086,2086,false,SIN,Asia Pacific,Singapore,11,4.90
47.242.234.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,4.90
47.237.100.206,80,80,false,SIN,Asia Pacific,Singapore,25,4.90
8.217.127.73,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,4.90
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,87,4.90
8.222.215.228,80,80,false,SIN,Asia Pacific,Singapore,12,4.90
47.236.93.176,80,80,false,SIN,Asia Pacific,Singapore,20,4.90
47.76.159.146,8443,8443,true,HKG,Asia Pacific,Hong Kong,62,4.89
47.236.10.100,8080,8080,false,SIN,Asia Pacific,Singapore,39,4.89
8.210.156.6,80,80,false,HKG,Asia Pacific,Hong Kong,46,4.89
47.236.144.196,2053,2053,true,SIN,Asia Pacific,Singapore,69,4.88
47.236.93.176,2087,2087,true,SIN,Asia Pacific,Singapore,109,4.88
8.210.119.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,4.88
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,4.88
8.218.122.55,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,4.88
8.222.134.170,80,80,false,SIN,Asia Pacific,Singapore,18,4.88
8.210.175.109,2053,2053,true,HKG,Asia Pacific,Hong Kong,43,4.87
47.243.206.150,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,4.87
8.222.134.170,2052,2052,false,SIN,Asia Pacific,Singapore,10,4.87
8.222.156.242,2052,2052,false,SIN,Asia Pacific,Singapore,14,4.86
8.219.77.222,2087,2087,true,SIN,Asia Pacific,Singapore,85,4.86
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,11,4.85
47.243.90.180,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,4.85
47.245.84.124,80,80,false,SIN,Asia Pacific,Singapore,3,4.85
8.210.207.214,2096,2096,true,HKG,Asia Pacific,Hong Kong,39,4.85
47.237.95.13,2096,2096,true,SIN,Asia Pacific,Singapore,59,4.84
47.236.180.51,8443,8443,true,SIN,Asia Pacific,Singapore,60,4.84
47.76.80.72,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,4.84
47.237.0.31,2082,2082,false,SIN,Asia Pacific,Singapore,17,4.84
8.218.174.118,2053,2053,true,HKG,Asia Pacific,Hong Kong,96,4.84
8.219.161.129,8443,8443,true,SIN,Asia Pacific,Singapore,67,4.84
47.236.146.249,80,80,false,SIN,Asia Pacific,Singapore,20,4.83
47.236.167.231,8080,8080,false,SIN,Asia Pacific,Singapore,17,4.83
47.236.10.182,2053,2053,true,SIN,Asia Pacific,Singapore,53,4.82
8.219.198.139,8443,8443,true,SIN,Asia Pacific,Singapore,30,4.82
8.210.119.11,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,4.82
47.236.117.48,443,443,true,SIN,Asia Pacific,Singapore,50,4.82
8.222.150.197,2086,2086,false,SIN,Asia Pacific,Singapore,37,4.82
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,4.82
8.219.170.232,2095,2095,false,SIN,Asia Pacific,Singapore,7,4.81
8.222.150.197,2053,2053,true,SIN,Asia Pacific,Singapore,117,4.81
8.222.150.197,2052,2052,false,SIN,Asia Pacific,Singapore,29,4.81
8.222.160.176,8080,8080,false,SIN,Asia Pacific,Singapore,11,4.81
47.245.114.163,2087,2087,true,SIN,Asia Pacific,Singapore,61,4.80
8.210.174.156,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,4.80
47.236.149.107,2095,2095,false,SIN,Asia Pacific,Singapore,42,4.80
8.219.237.250,2083,2083,true,SIN,Asia Pacific,Singapore,76,4.79
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,32,4.79
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,46,4.79
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,24,4.78
8.222.244.192,2095,2095,false,SIN,Asia Pacific,Singapore,191,4.78
8.222.164.209,80,80,false,SIN,Asia Pacific,Singapore,19,4.78
47.243.90.180,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,4.78
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,68,4.78
8.222.134.170,2083,2083,true,SIN,Asia Pacific,Singapore,68,4.78
47.236.10.182,80,80,false,SIN,Asia Pacific,Singapore,40,4.77
47.236.172.95,2083,2083,true,SIN,Asia Pacific,Singapore,132,4.77
47.243.91.58,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,4.77
8.222.162.45,8443,8443,true,SIN,Asia Pacific,Singapore,91,4.77
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,23,4.77
47.236.167.231,2052,2052,false,SIN,Asia Pacific,Singapore,49,4.76
8.218.2.181,80,80,false,HKG,Asia Pacific,Hong Kong,39,4.76
47.243.90.180,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,4.76
8.222.179.231,2095,2095,false,SIN,Asia Pacific,Singapore,30,4.76
8.218.222.36,2095,2095,false,HKG,Asia Pacific,Hong Kong,36,4.76
47.242.36.78,8443,8443,true,HKG,Asia Pacific,Hong Kong,44,4.75
8.222.244.192,2086,2086,false,SIN,Asia Pacific,Singapore,20,4.75
8.210.66.190,2095,2095,false,HKG,Asia Pacific,Hong Kong,58,4.75
47.236.168.17,2095,2095,false,SIN,Asia Pacific,Singapore,35,4.74
8.218.18.132,80,80,false,HKG,Asia Pacific,Hong Kong,45,4.74
47.236.205.188,2086,2086,false,SIN,Asia Pacific,Singapore,20,4.74
47.237.84.173,80,80,false,SIN,Asia Pacific,Singapore,14,4.74
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,11,4.74
8.218.53.110,80,80,false,HKG,Asia Pacific,Hong Kong,63,4.74
47.242.54.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,44,4.74
47.236.10.182,2082,2082,false,SIN,Asia Pacific,Singapore,16,4.73
8.218.181.189,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,4.73
47.245.126.151,2087,2087,true,SIN,Asia Pacific,Singapore,25,4.73
47.236.121.23,80,80,false,SIN,Asia Pacific,Singapore,14,4.72
47.237.14.220,8080,8080,false,SIN,Asia Pacific,Singapore,40,4.72
47.236.9.152,2096,2096,true,SIN,Asia Pacific,Singapore,79,4.72
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,17,4.71
8.210.9.129,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,4.71
47.236.158.158,8880,8880,false,SIN,Asia Pacific,Singapore,13,4.71
47.243.86.79,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,4.70
8.222.136.247,8443,8443,true,SIN,Asia Pacific,Singapore,78,4.70
8.219.107.135,2095,2095,false,SIN,Asia Pacific,Singapore,20,4.70
8.218.143.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,85,4.70
8.217.239.116,8443,8443,true,HKG,Asia Pacific,Hong Kong,91,4.69
47.243.107.148,8443,8443,true,HKG,Asia Pacific,Hong Kong,38,4.69
47.236.237.90,8080,8080,false,SIN,Asia Pacific,Singapore,41,4.69
47.243.27.217,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,4.69
47.76.33.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,4.68
8.218.136.25,2053,2053,true,HKG,Asia Pacific,Hong Kong,73,4.68
8.222.150.197,2086,2086,false,SIN,Asia Pacific,Singapore,13,4.68
47.236.145.85,2083,2083,true,SIN,Asia Pacific,Singapore,46,4.68
